T0841,W06
T0842,W06
T0843,W06
T0844,W06
T0845,W06
T0846,W06
T0847,W06
T0848,W06
T0849,W06
T0850,W06
T0851,W06
T0852,W06
T0853,W06
T0854,W06
T0855,W06
T0856,W06
T0857,W06
T0858,W06
T0859,W06
T0860,W06
T0861,W06
T0862,W06
T0863,W06
T0864,W06
T0865,W06
T0866,W06
T0867,W06
T0868,W06
T0869,W06
T0870,W06
T0871,W06
T0872,W06
T0873,W06
T0874,W06
T0875,W06
T0876,W06
T0877,W06
T0878,W06
T0879,W06
T0880,W06
T0881,W06
T0882,W06
T0883,W06
T0884,W06
T0885,W06
T0886,W06
T0887,W06
T0888,W06
T0889,W06
T0890,W06
T0891,W06
T0892,W06
T0893,W06
T0894,W06
T0895,W06
T0896,W06
T0897,W06
T0898,W06
T0899,W06
T0900,W06
T0901,W06
T0902,W06
T0903,W06
T0904,W06
T0905,W06
T0906,W06
T0907,W06
T0908,W06
T0909,W06
T0910,W06
T0911,W06
T0912,W06
T0913,W06
T0914,W06
T0915,W06
T0916,W06
T0917,W06
T0918,W06
T0919,W06
T0920,W06
T0921,W06
T0922,W06
T0923,W06
T0924,W06
T0925,W06
T0926,W06
T0927,W06
T0928,W06
T0929,W06
T0930,W06
T0931,W06
T0932,W06
T0933,W06
T0934,W06
T0935,W06
T0936,W06
T0937,W06
T0938,W06
T0939,W06
T0940,W06
T0941,W06
T0942,W06
T0943,W06
T0944,W06
T0945,W06
T0946,W06
T0947,W06
T0948,W06
T0949,W06
T0950,W06
T0951,W06
T0952,W06
T0953,W06
T0954,W06
T0955,W06
T0956,W06
T0957,W06
T0958,W06
T0959,W06
T0960,W06
T0961,W06
T0962,W06
T0963,W06
T0964,W06
T0965,W06
T0966,W06
T0967,W06
T0968,W06
T0969,W06
T0970,W06
T0971,W06
T0972,W06
T0973,W06
T0974,W06
T0975,W06
T0976,W06
T0977,W06
T0978,W06
T0979,W06
T0980,W06
T0981,W06
T0982,W06
T0983,W06
T0984,W06
T0985,W06
T0986,W06
T0987,W06
T0988,W06
T0989,W06
T0990,W06
T0991,W06
T0992,W06
T0993,W06
T0994,W06
T0995,W06
T0996,W06
T0997,W06
T0998,W06
T0999,W06
T1000,W06
T1001,W06
T1002,W06
T1003,W06
T1004,W06
T1005,W06
T1006,W06
T1007,W06
T1008,W06
T3025,W19
T3026,W19
T3027,W19
T3028,W19
T3029,W19
T3030,W19
T3031,W19
T3032,W19
T3033,W19
T3034,W19
T3035,W19
T3036,W19
T3037,W19
T3038,W19
T3039,W19
T3040,W19
T3041,W19
T3042,W19
T3043,W19
T3044,W19
T3045,W19
T3046,W19
T3047,W19
T3048,W19
T3049,W19
T3050,W19
T3051,W19
T3052,W19
T3053,W19
T3054,W19
T3055,W19
T3056,W19
T3057,W19
T3058,W19
T3059,W19
T3060,W19
