T0841,1
T0842,1
T0843,1
T0844,1
T0845,1
T0846,1
T0847,1
T0848,1
T0849,1
T0850,1
T0851,1
T0852,1
T0853,1
T0854,1
T0855,1
T0856,1
T0857,1
T0858,1
T0859,1
T0860,1
T0861,1
T0862,1
T0863,1
T0864,1
T0865,1
T0866,1
T0867,1
T0868,1
T0869,1
T0870,1
T0871,1
T0872,1
T0873,1
T0874,1
T0875,1
T0876,1
T0877,1
T0878,1
T0879,1
T0880,1
T0881,1
T0882,1
T0883,1
T0884,1
T0885,1
T0886,1
T0887,1
T0888,1
T0889,1
T0890,1
T0891,1
T0892,1
T0893,1
T0894,1
T0895,1
T0896,1
T0897,1
T0898,1
T0899,1
T0900,1
T0901,1
T0902,1
T0903,1
T0904,1
T0905,1
T0906,1
T0907,1
T0908,1
T0909,1
T0910,1
T0911,1
T0912,1
T0913,1
T0914,1
T0915,1
T0916,1
T0917,1
T0918,1
T0919,1
T0920,1
T0921,1
T0922,1
T0923,1
T0924,1
T0925,1
T0926,1
T0927,1
T0928,1
T0929,1
T0930,1
T0931,1
T0932,1
T0933,1
T0934,1
T0935,1
T0936,1
T0937,1
T0938,1
T0939,1
T0940,1
T0941,1
T0942,1
T0943,1
T0944,1
T0945,1
T0946,1
T0947,1
T0948,1
T0949,1
T0950,1
T0951,1
T0952,1
T0953,1
T0954,1
T0955,1
T0956,1
T0957,1
T0958,1
T0959,1
T0960,1
T0961,1
T0962,1
T0963,1
T0964,1
T0965,1
T0966,1
T0967,1
T0968,1
T0969,1
T0970,1
T0971,1
T0972,1
T0973,1
T0974,1
T0975,1
T0976,1
T0977,1
T0978,1
T0979,1
T0980,1
T0981,1
T0982,1
T0983,1
T0984,1
T0985,1
T0986,1
T0987,1
T0988,1
T0989,1
T0990,1
T0991,1
T0992,1
T0993,1
T0994,1
T0995,1
T0996,1
T0997,1
T0998,1
T0999,1
T1000,1
T1001,1
T1002,1
T1003,1
T1004,1
T1005,1
T1006,1
T1007,1
T1008,1
T3025,1
T3026,1
T3027,1
T3028,1
T3029,1
T3030,1
T3031,1
T3032,1
T3033,1
T3034,1
T3035,1
T3036,1
T3037,1
T3038,1
T3039,1
T3040,1
T3041,1
T3042,1
T3043,1
T3044,1
T3045,1
T3046,1
T3047,1
T3048,1
T3049,1
T3050,1
T3051,1
T3052,1
T3053,1
T3054,1
T3055,1
T3056,1
T3057,1
T3058,1
T3059,1
T3060,1
T3061,1
T3062,1
T3063,1
T3064,1
T3065,1
T3066,1
T3067,1
T3068,1
T3069,1
T3070,1
T3071,1
T3072,1
T3073,1
T3074,1
T3075,1
T3076,1
T3077,1
T3078,1
T3079,1
T3080,1
T3081,1
T3082,1
T3083,1
T3084,1
T3085,1
T3086,1
T3087,1
T3088,1
T3089,1
T3090,1
T3091,1
T3092,1
T3093,1
T3094,1
T3095,1
T3096,1
T3097,1
T3098,1
T3099,1
T3100,1
T3101,1
T3102,1
T3103,1
T3104,1
T3105,1
T3106,1
T3107,1
T3108,1
T3109,1
T3110,1
T3111,1
T3112,1
T3113,1
T3114,1
T3115,1
T3116,1
T3117,1
T3118,1
T3119,1
T3120,1
T3121,1
T3122,1
T3123,1
T3124,1
T3125,1
T3126,1
T3127,1
T3128,1
T3129,1
T3130,1
T3131,1
T3132,1
T3133,1
T3134,1
T3135,1
T3136,1
T3137,1
T3138,1
T3139,1
T3140,1
T3141,1
T3142,1
T3143,1
T3144,1
T3145,1
T3146,1
T3147,1
T3148,1
T3149,1
T3150,1
T3151,1
T3152,1
T3153,1
T3154,1
T3155,1
T3156,1
T3157,1
T3158,1
T3159,1
T3160,1
T3161,1
T3162,1
T3163,1
T3164,1
T3165,1
T3166,1
T3167,1
T3168,1
T3169,1
T3170,1
T3171,1
T3172,1
T3173,1
T3174,1
T3175,1
T3176,1
T3177,1
T3178,1
T3179,1
T3180,1
T3181,1
T3182,1
T3183,1
T3184,1
T3185,1
T3186,1
T3187,1
T3188,1
T3189,1
T3190,1
T3191,1
T3192,1
T5209,1
T5210,1
T5211,1
T5212,1
T5213,1
T5214,1
T5215,1
T5216,1
T5217,1
T5218,1
T5219,1
T5220,1
T5221,1
T5222,1
T5223,1
T5224,1
T5225,1
T5226,1
T5227,1
T5228,1
T5229,1
T5230,1
T5231,1
T5232,1
T5233,1
T5234,1
T5235,1
T5236,1
T5237,1
T5238,1
T5239,1
T5240,1
T5241,1
T5242,1
T5243,1
T5244,1
T5245,1
T5246,1
T5247,1
T5248,1
T5249,1
T5250,1
T5251,1
T5252,1
T5253,1
T5254,1
T5255,1
T5256,1
T5257,1
T5258,1
T5259,1
T5260,1
T5261,1
T5262,1
T5263,1
T5264,1
T5265,1
T5266,1
T5267,1
T5268,1
T5269,1
T5270,1
T5271,1
T5272,1
T5273,1
T5274,1
T5275,1
T5276,1
T5277,1
T5278,1
T5279,1
T5280,1
T5281,1
T5282,1
T5283,1
T5284,1
T5285,1
T5286,1
T5287,1
T5288,1
T5289,1
T5290,1
T5291,1
T5292,1
T5293,1
T5294,1
T5295,1
T5296,1
T5297,1
T5298,1
T5299,1
T5300,1
T5301,1
T5302,1
T5303,1
T5304,1
T5305,1
T5306,1
T5307,1
T5308,1
T5309,1
T5310,1
T5311,1
T5312,1
T5313,1
T5314,1
T5315,1
T5316,1
T5317,1
T5318,1
T5319,1
T5320,1
T5321,1
T5322,1
T5323,1
T5324,1
T5325,1
T5326,1
T5327,1
T5328,1
T5329,1
T5330,1
T5331,1
T5332,1
T5333,1
T5334,1
T5335,1
T5336,1
T5337,1
T5338,1
T5339,1
T5340,1
T5341,1
T5342,1
T5343,1
T5344,1
T5345,1
T5346,1
T5347,1
T5348,1
T5349,1
T5350,1
T5351,1
T5352,1
T5353,1
T5354,1
T5355,1
T5356,1
T5357,1
T5358,1
T5359,1
T5360,1
T5361,1
T5362,1
T5363,1
T5364,1
T5365,1
T5366,1
T5367,1
T5368,1
T5369,1
T5370,1
T5371,1
T5372,1
T5373,1
T5374,1
T5375,1
T5376,1
T7393,1
T7394,1
T7395,1
T7396,1
T7397,1
T7398,1
T7399,1
T7400,1
T7401,1
T7402,1
T7403,1
T7404,1
T7405,1
T7406,1
T7407,1
T7408,1
T7409,1
T7410,1
T7411,1
T7412,1
T7413,1
T7414,1
T7415,1
T7416,1
T7417,1
T7418,1
T7419,1
T7420,1
T7421,1
T7422,1
T7423,1
T7424,1
T7425,1
T7426,1
T7427,1
T7428,1
T7429,1
T7430,1
T7431,1
T7432,1
T7433,1
T7434,1
T7435,1
T7436,1
T7437,1
T7438,1
T7439,1
T7440,1
T7441,1
T7442,1
T7443,1
T7444,1
T7445,1
T7446,1
T7447,1
T7448,1
T7449,1
T7450,1
T7451,1
T7452,1
T7453,1
T7454,1
T7455,1
T7456,1
T7457,1
T7458,1
T7459,1
T7460,1
T7461,1
T7462,1
T7463,1
T7464,1
T7465,1
T7466,1
T7467,1
T7468,1
T7469,1
T7470,1
T7471,1
T7472,1
T7473,1
T7474,1
T7475,1
T7476,1
T7477,1
T7478,1
T7479,1
T7480,1
T7481,1
T7482,1
T7483,1
T7484,1
T7485,1
T7486,1
T7487,1
T7488,1
T7489,1
T7490,1
T7491,1
T7492,1
T7493,1
T7494,1
T7495,1
T7496,1
T7497,1
T7498,1
T7499,1
T7500,1
T7501,1
T7502,1
T7503,1
T7504,1
T7505,1
T7506,1
T7507,1
T7508,1
T7509,1
T7510,1
T7511,1
T7512,1
T7513,1
T7514,1
T7515,1
T7516,1
T7517,1
T7518,1
T7519,1
T7520,1
T7521,1
T7522,1
T7523,1
T7524,1
T7525,1
T7526,1
T7527,1
T7528,1
T7529,1
T7530,1
T7531,1
T7532,1
T7533,1
T7534,1
T7535,1
T7536,1
T7537,1
T7538,1
T7539,1
T7540,1
T7541,1
T7542,1
T7543,1
T7544,1
T7545,1
T7546,1
T7547,1
T7548,1
T7549,1
T7550,1
T7551,1
T7552,1
T7553,1
T7554,1
T7555,1
T7556,1
T7557,1
T7558,1
T7559,1
T7560,1
